,sales,favorers,listings,macrame_products,years_in_business,items_sold_per_year,items_sold_per_month,avg_product_price,sales_per_month,sales_per_year,macrame_products_ratio,macrame_products_sales_per_year,macrame_products_sales_per_month,jewelry_products,decoration_products,material_products,macrame_sample_size,sample_listed_products,jewelry_products_profits,decoration_products_profits,material_products_profits,jewelry_products_quantities,decoration_products_quantities,material_products_quantities,decoration_products_sold_per_year,jewelry_products_sold_per_year,material_products_sold_per_year
121,6708,3518,340,96,10,670.8,55.9,329.6464912280701,18427.238859649122,221126.86631578946,28.235294117647058,62435.82107739938,5202.985089783281,0.0,0.0,54.0,56.25,54.0,0.0,0.0,6243582.1077399375,0.0,0.0,0.1588235294117647,0.0,0.0,106.53882352941177
122,596,7321,205,77,4,149.0,12.416666666666664,1675.9088235294116,20809.2012254902,249710.41470588237,37.560975609756106,93793.66796269726,7816.13899689144,0.0,16.0,1.0,22.07792207792208,17.0,0.0,8827639.337665625,551727.4586041016,0.0,0.07804878048780488,0.004878048780487805,11.629268292682926,0.0,0.7268292682926829
123,3,23,38,4,1,3.0,0.25,1500.995,375.24875,4502.985,10.526315789473683,473.9984210526316,39.49986842105263,0.0,2.0,0.0,50.0,2.0,0.0,47399.84210526317,0.0,0.0,0.052631578947368425,0.0,0.15789473684210528,0.0,0.0
124,4,7,30,3,0,4.0,2.0,1518.02,3036.04,6072.08,10.0,607.2080000000002,303.6040000000001,0.0,2.0,0.0,66.66666666666667,2.0,0.0,60720.80000000003,0.0,0.0,0.06666666666666668,0.0,0.2666666666666667,0.0,0.0
125,38981,8648,2761,885,10,3898.1,324.84166666666664,45.15105263157895,14666.943188596491,176003.31826315788,32.05360376675118,56415.40625240666,4701.283854367222,0.0,0.0,19.0,2.146892655367232,19.0,0.0,0.0,5641540.625240666,0.0,0.0,0.006881564650488954,0.0,0.0,26.82502716407099
126,214,296,61,48,3,71.33333333333333,5.9444444444444455,726.4876190476193,4318.565291005291,51822.783492063485,78.68852459016394,40778.5837314598,3398.215310954983,0.0,21.0,0.0,43.75,21.0,0.0,4077858.37314598,0.0,0.0,0.3442622950819672,0.0,24.557377049180328,0.0,0.0
127,343,395,87,1,6,57.16666666666666,4.763888888888889,4870.78,23203.854722222222,278446.25666666665,1.1494252873563218,3200.5316858237547,266.7109738186462,0.0,1.0,0.0,100.0,1.0,0.0,320053.16858237545,0.0,0.0,0.011494252873563218,0.0,0.6570881226053639,0.0,0.0
128,1,21,26,26,1,1.0,0.08333333333333333,497.02,41.41833333333333,497.02,100.0,497.02,41.41833333333333,0.0,1.0,0.0,3.8461538461538463,1.0,0.0,49702.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0
129,46,51,61,2,3,15.333333333333336,1.2777777777777777,3479.13,4445.5549999999985,53346.66,3.278688524590164,1749.0708196721314,145.75590163934424,0.0,1.0,0.0,50.0,1.0,0.0,174907.08196721313,0.0,0.0,0.016393442622950817,0.0,0.25136612021857924,0.0,0.0
130,890,598,141,113,3,296.6666666666667,24.722222222222207,428.70666666666665,10598.58148148148,127182.97777777778,80.1418439716312,101926.78360914103,8493.898634095087,0.0,0.0,12.0,10.619469026548671,12.0,0.0,0.0,10192678.360914104,0.0,0.0,0.0851063829787234,0.0,0.0,25.24822695035461
131,5739,1797,1623,71,10,573.9,47.825,258.30675,12353.52031875,148242.243825,4.374614910659273,6485.027302264325,540.4189418553605,1.0,1.0,40.0,59.15492957746479,42.0,15440.541195867441,15440.541195867441,617621.6478346976,0.0006161429451632777,0.0006161429451632777,0.024645717806531117,0.3536044362292051,0.3536044362292051,14.144177449168208
132,61,87,19,18,3,20.33333333333333,1.6944444444444444,693.7639999999999,1175.5445555555555,14106.534666666665,94.73684210526315,13364.085473684208,1113.6737894736839,0.0,4.0,1.0,27.777777777777786,5.0,0.0,1069126.8378947368,267281.7094736842,0.0,0.2105263157894737,0.052631578947368425,4.280701754385964,0.0,1.070175438596491
133,163,45,9,9,10,16.3,1.3583333333333334,64.27363636363638,87.30502272727276,1047.6602727272732,100.0,1047.6602727272732,87.30502272727276,0.0,0.0,11.0,122.22222222222223,11.0,0.0,0.0,104766.02727272733,0.0,0.0,1.2222222222222223,0.0,0.0,19.922222222222224
134,3,6,13,13,1,3.0,0.25,1192.84,298.21,3578.5199999999995,100.0,3578.5199999999995,298.21,0.0,1.0,0.0,7.6923076923076925,1.0,0.0,357851.99999999994,0.0,0.0,0.07692307692307693,0.0,0.2307692307692308,0.0,0.0
135,24,82,37,37,2,12.0,1.0,1123.2614285714283,1123.2614285714283,13479.137142857142,100.0,13479.137142857142,1123.2614285714283,0.0,14.0,0.0,37.83783783783785,14.0,0.0,1347913.714285714,0.0,0.0,0.3783783783783784,0.0,4.54054054054054,0.0,0.0
136,9624,2385,440,70,7,1374.857142857143,114.57142857142857,129.22,14804.92,177659.04,15.909090909090908,28263.938181818183,2355.3281818181813,0.0,0.0,1.0,1.4285714285714286,1.0,0.0,0.0,2826393.8181818184,0.0,0.0,0.002272727272727273,0.0,0.0,3.124675324675325
137,23,28,21,21,1,23.0,1.9166666666666667,760.0569230769231,1456.7757692307694,17481.30923076923,100.0,17481.30923076923,1456.7757692307694,0.0,13.0,0.0,61.904761904761905,13.0,0.0,1748130.9230769232,0.0,0.0,0.6190476190476191,0.0,14.23809523809524,0.0,0.0
138,1367,8556,43,1,11,124.27272727272728,10.356060606060606,695.83,7206.05765151515,86472.69181818183,2.3255813953488373,2010.992832980973,167.5827360817477,0.0,1.0,0.0,100.0,1.0,0.0,201099.28329809726,0.0,0.0,0.02325581395348837,0.0,2.890063424947145,0.0,0.0
139,20,33,53,8,1,20.0,1.6666666666666667,807.5316666666668,1345.8861111111114,16150.633333333335,15.094339622641508,2437.831446540881,203.1526205450734,0.0,6.0,0.0,75.0,6.0,0.0,243783.14465408807,0.0,0.0,0.11320754716981132,0.0,2.2641509433962264,0.0,0.0
140,4,5,15,15,1,4.0,0.3333333333333333,1278.2,426.06666666666666,5112.8,100.0,5112.8,426.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0,4,12,10,3,0.0,0.0,1068.38,0.0,0.0,83.33333333333333,0.0,0.0,0.0,4.0,0.0,40.0,4.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0
142,25,195,42,33,1,25.0,2.083333333333333,677.9566666666667,1412.4097222222226,16948.916666666668,78.57142857142857,13317.005952380952,1109.7504960317465,0.0,9.0,0.0,27.272727272727273,9.0,0.0,1331700.5952380951,0.0,0.0,0.21428571428571427,0.0,5.357142857142857,0.0,0.0
143,77,53,10,10,1,77.0,6.416666666666668,192.31,1233.9891666666667,14807.87,100.0,14807.87,1233.9891666666667,0.0,0.0,2.0,20.0,2.0,0.0,0.0,1480787.0,0.0,0.0,0.2,0.0,0.0,15.4
144,11,30,30,26,1,11.0,0.9166666666666666,1114.9100000000003,1022.0008333333336,12264.010000000006,86.66666666666669,10628.80866666667,885.7340555555559,0.0,10.0,0.0,38.46153846153846,10.0,0.0,1062880.866666667,0.0,0.0,0.33333333333333337,0.0,3.666666666666667,0.0,0.0
145,209,179,37,30,6,34.833333333333336,2.9027777777777777,172.9244999999999,501.96139583333314,6023.5367499999975,81.08108108108108,4883.948716216215,406.99572635135115,4.0,0.0,19.0,76.66666666666667,23.0,84938.23854289069,0.0,403456.6330787308,0.1081081081081081,0.0,0.5135135135135136,0.0,3.765765765765766,17.887387387387392
146,1370,312,107,10,8,171.25,14.270833333333336,84.49,1205.7427083333332,14468.9125,9.345794392523365,1352.234813084112,112.686234423676,0.0,0.0,1.0,10.0,1.0,0.0,0.0,135223.4813084112,0.0,0.0,0.009345794392523364,0.0,0.0,1.6004672897196262
147,0,3,2,1,0,0.0,0.0,1093.24,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
148,628,193,338,165,1,628.0,52.33333333333334,61.63,3225.3033333333337,38703.64,48.816568047337284,18893.78875739645,1574.4823964497045,1.0,0.0,1.0,1.2121212121212122,2.0,944689.4378698224,0.0,944689.4378698224,0.002958579881656805,0.0,0.002958579881656805,0.0,1.857988165680473,1.857988165680473
149,120,160,37,16,2,60.0,5.0,1060.3044444444447,5301.522222222224,63618.26666666669,43.24324324324325,27510.601801801808,2292.5501501501512,0.0,9.0,0.0,56.25,9.0,0.0,2751060.180180181,0.0,0.0,0.2432432432432433,0.0,14.594594594594595,0.0,0.0
150,372,241,93,85,2,186.0,15.5,1540.6515789473685,23880.099473684208,286561.19368421054,91.39784946236557,261910.7684210525,21825.89736842105,0.0,1.0,18.0,22.352941176470583,19.0,0.0,1378477.7285318554,24812599.113573395,0.0,0.01075268817204301,0.1935483870967742,2.0,0.0,36.0
151,1156,2656,57,19,4,289.0,24.08333333333333,51.49,1240.0508333333332,14880.61,33.333333333333336,4960.203333333334,413.35027777777776,0.0,0.0,1.0,5.2631578947368425,1.0,0.0,0.0,496020.33333333343,0.0,0.0,0.017543859649122806,0.0,0.0,5.0701754385964914
152,3,44,12,12,6,0.5,0.041666666666666664,8946.32,372.76333333333326,4473.16,100.0,4473.16,372.76333333333326,0.0,1.0,0.0,8.333333333333334,1.0,0.0,447316.0,0.0,0.0,0.08333333333333334,0.0,0.04166666666666667,0.0,0.0
153,96,48,68,68,7,13.714285714285715,1.1428571428571428,1536.6154166666668,1756.1319047619047,21073.582857142857,100.0,21073.582857142857,1756.1319047619047,1.0,21.0,0.0,32.35294117647059,22.0,95789.012987013,2011569.2727272727,0.0,0.014705882352941178,0.3088235294117647,0.0,4.235294117647058,0.2016806722689076,0.0
154,6,29,21,20,1,6.0,0.5,1464.2189999999994,732.1094999999997,8785.313999999997,95.23809523809523,8366.965714285714,697.2471428571428,0.0,10.0,0.0,50.0,10.0,0.0,836696.5714285714,0.0,0.0,0.4761904761904762,0.0,2.8571428571428568,0.0,0.0
155,34,60,17,14,2,17.0,1.4166666666666667,2477.48,3509.7633333333333,42117.16,82.3529411764706,34684.720000000016,2890.393333333333,0.0,2.0,0.0,14.285714285714285,2.0,0.0,3468472.0000000014,0.0,0.0,0.11764705882352942,0.0,2.0,0.0,0.0
156,635,3445,224,179,6,105.83333333333331,8.819444444444445,1296.7467272727265,11436.585719696963,137239.02863636357,79.91071428571429,109668.68806209408,9139.05733850784,0.0,42.0,0.0,23.463687150837988,42.0,0.0,10966868.806209408,0.0,0.0,0.1875,0.0,19.84375,0.0,0.0
157,2,5,18,18,0,2.0,1.0,530.15,530.15,1060.3,100.0,1060.3,530.15,0.0,3.0,0.0,16.666666666666668,3.0,0.0,106030.0,0.0,0.0,0.16666666666666669,0.0,0.33333333333333337,0.0,0.0
158,56,70,24,24,1,56.0,4.666666666666667,1088.0181818181818,5077.418181818181,60929.01818181817,100.0,60929.01818181817,5077.418181818181,0.0,11.0,0.0,45.83333333333334,11.0,0.0,6092901.818181817,0.0,0.0,0.4583333333333334,0.0,25.66666666666667,0.0,0.0
159,168248,15203,15344,1572,5,33649.6,2804.133333333333,97.81,274272.2813333333,3291267.376,10.24504692387904,337191.8870615225,28099.32392179353,5.0,0.0,5.0,0.6361323155216285,10.0,16859594.353076126,0.0,16859594.353076126,0.0003258602711157456,0.0,0.0003258602711157456,0.0,10.965067778936394,10.965067778936394
160,4,125,9,9,2,2.0,0.16666666666666666,630.63,105.105,1261.26,100.0,1261.26,105.105,0.0,2.0,0.0,22.222222222222207,2.0,0.0,126126.0,0.0,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0
161,4,27,22,22,1,4.0,0.3333333333333333,618.9449999999998,206.315,2475.78,100.0,2475.78,206.315,0.0,2.0,2.0,18.181818181818183,4.0,0.0,123789.0,123789.0,0.0,0.09090909090909093,0.09090909090909093,0.3636363636363637,0.0,0.3636363636363637
162,1914,627,216,29,3,638.0,53.16666666666666,1848.906,98300.169,1179602.028,13.425925925925926,158372.49449999994,13197.707874999998,0.0,15.0,0.0,51.72413793103448,15.0,0.0,15837249.449999996,0.0,0.0,0.06944444444444445,0.0,44.305555555555564,0.0,0.0
163,96,66,57,55,1,96.0,8.0,556.66,4453.28,53439.36,96.49122807017544,51564.29473684211,4297.024561403508,0.0,1.0,0.0,1.8181818181818181,1.0,0.0,5156429.473684211,0.0,0.0,0.017543859649122806,0.0,1.6842105263157894,0.0,0.0
164,240,81,144,1,3,80.0,6.666666666666668,,,,0.6944444444444444,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,20,1227,20,18,3,6.666666666666668,0.5555555555555556,674.3539999999998,374.64111111111123,4495.693333333333,90.0,4046.123999999999,337.177,0.0,10.0,0.0,55.55555555555557,10.0,0.0,404612.3999999999,0.0,0.0,0.5,0.0,3.333333333333334,0.0,0.0
166,9,5,19,19,1,9.0,0.75,,,,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0,2,3,3,1,0.0,0.0,1888.67,0.0,0.0,100.0,0.0,0.0,0.0,3.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
168,65,102,95,68,3,21.66666666666667,1.8055555555555558,1489.13,2688.706944444444,32264.48333333333,71.57894736842105,23094.57754385965,1924.5481286549705,0.0,26.0,0.0,38.23529411764706,26.0,0.0,2309457.754385965,0.0,0.0,0.2736842105263158,0.0,5.929824561403509,0.0,0.0
169,1303,494,526,1,5,260.6,21.716666666666665,397.61,8634.763833333333,103617.166,0.19011406844106465,196.99080988593155,16.415900823827627,0.0,1.0,0.0,100.0,1.0,0.0,19699.08098859316,0.0,0.0,0.0019011406844106464,0.0,0.4954372623574145,0.0,0.0
170,490,2160,73,73,3,163.33333333333334,13.611111111111107,4591.261666666666,62492.17268518518,749906.0722222222,100.0,749906.0722222222,62492.17268518518,0.0,42.0,0.0,57.534246575342465,42.0,0.0,74990607.22222222,0.0,0.0,0.5753424657534246,0.0,93.97260273972604,0.0,0.0
171,432,2727,199,176,6,72.0,6.0,129.22,775.3199999999997,9303.84,88.44221105527639,8228.521809045227,685.7101507537689,1.0,0.0,2.0,1.7045454545454546,3.0,274284.0603015076,0.0,548568.1206030152,0.005025125628140703,0.0,0.010050251256281405,0.0,0.3618090452261306,0.7236180904522612
172,60,153,55,51,1,60.0,5.0,1220.5422222222223,6102.711111111112,73232.53333333334,92.72727272727272,67906.53090909093,5658.877575757577,0.0,25.0,11.0,70.58823529411767,36.0,0.0,4715731.313131315,2074921.7777777785,0.0,0.4545454545454545,0.2,27.27272727272727,0.0,12.0
173,68,41,12,11,1,68.0,5.666666666666668,1361.8290000000004,7717.031000000003,92604.37200000002,91.66666666666669,84887.34100000003,7073.945083333336,0.0,10.0,0.0,90.9090909090909,10.0,0.0,8488734.100000003,0.0,0.0,0.8333333333333333,0.0,56.66666666666666,0.0,0.0
174,4795,1225,371,6,4,1198.75,99.89583333333331,97.69,9758.823958333332,117105.8875,1.6172506738544474,1893.895754716981,157.8246462264151,0.0,0.0,1.0,16.666666666666668,1.0,0.0,0.0,189389.57547169807,0.0,0.0,0.002695417789757412,0.0,0.0,3.231132075471698
175,260,296,9,9,8,32.5,2.708333333333333,543.4066666666666,1471.7263888888888,17660.716666666667,100.0,17660.716666666667,1471.7263888888888,0.0,4.0,2.0,66.66666666666667,6.0,0.0,1177381.1111111112,588690.5555555556,0.0,0.4444444444444444,0.2222222222222222,14.444444444444445,0.0,7.222222222222222
176,342,159,233,135,2,171.0,14.25,198.81,2833.0425,33996.51,57.939914163090144,19697.548712446354,1641.4623927038626,0.0,0.0,5.0,3.7037037037037037,5.0,0.0,0.0,1969754.871244636,0.0,0.0,0.02145922746781116,0.0,0.0,3.669527896995709
177,22,51,12,12,4,5.5,0.4583333333333333,510.2716666666667,233.87451388888888,2806.494166666667,100.0,2806.494166666667,233.87451388888888,0.0,6.0,0.0,50.0,6.0,0.0,280649.41666666674,0.0,0.0,0.5,0.0,2.75,0.0,0.0
178,9,15,16,16,4,2.25,0.1875,447.315,83.87156249999998,1006.45875,100.0,1006.45875,83.87156249999998,0.0,2.0,0.0,12.5,2.0,0.0,100645.875,0.0,0.0,0.125,0.0,0.28125,0.0,0.0
179,1,10,15,15,1,1.0,0.08333333333333333,3148.60875,262.3840625,3148.60875,100.0,3148.60875,262.3840625,0.0,8.0,0.0,53.33333333333334,8.0,0.0,314860.875,0.0,0.0,0.5333333333333333,0.0,0.5333333333333333,0.0,0.0
180,271,528,22,21,3,90.33333333333331,7.527777777777778,2703.778333333333,20353.4424537037,244241.3094444445,95.45454545454544,233139.43174242426,19428.28597853535,0.0,5.0,1.0,28.57142857142857,6.0,0.0,19428285.978535354,3885657.195707071,0.0,0.2272727272727273,0.045454545454545456,20.530303030303028,0.0,4.1060606060606055
181,585,647,18,18,3,195.0,16.25,3043.752857142857,49460.98392857143,593531.8071428571,100.0,593531.8071428571,49460.98392857143,0.0,2.0,5.0,38.888888888888886,7.0,0.0,16958051.63265306,42395129.08163265,0.0,0.1111111111111111,0.2777777777777778,21.666666666666664,0.0,54.16666666666667
182,17,449,86,86,1,17.0,1.4166666666666667,1067.39,1512.1358333333335,18145.63,100.0,18145.63,1512.1358333333335,0.0,29.0,0.0,33.72093023255814,29.0,0.0,1814563.0,0.0,0.0,0.3372093023255814,0.0,5.732558139534882,0.0,0.0
183,213,357,109,109,3,71.0,5.916666666666668,580.8958333333334,3436.967013888889,41243.60416666667,100.0,41243.60416666667,3436.967013888889,0.0,21.0,25.0,42.20183486238532,46.0,0.0,1882860.1902173918,2241500.226449276,0.0,0.1926605504587156,0.2293577981651377,13.678899082568808,0.0,16.284403669724774
184,134,90,14,1,4,33.5,2.7916666666666665,4671.97,13042.582916666664,156510.995,7.142857142857142,11179.356785714288,931.6130654761906,0.0,1.0,0.0,100.0,1.0,0.0,1117935.6785714286,0.0,0.0,0.07142857142857144,0.0,2.3928571428571432,0.0,0.0
185,774,495,87,41,6,129.0,10.75,755.47,8121.3025000000025,97455.63,47.12643678160919,45927.36586206897,3827.280488505747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,7641,1348,238,147,3,2547.0,212.25,29.305,6219.98625,74639.835,61.764705882352935,46101.07455882354,3841.756213235294,0.0,0.0,2.0,1.3605442176870748,2.0,0.0,0.0,4610107.455882354,0.0,0.0,0.008403361344537815,0.0,0.0,21.403361344537814
187,9,5,9,9,2,4.5,0.375,1463.96,548.985,6587.82,100.0,6587.82,548.985,0.0,1.0,0.0,11.111111111111107,1.0,0.0,658782.0,0.0,0.0,0.1111111111111111,0.0,0.5,0.0,0.0
188,50,453,19,19,5,10.0,0.8333333333333334,467.593,389.66083333333336,4675.93,100.0,4675.93,389.66083333333336,0.0,1.0,9.0,52.631578947368425,10.0,0.0,46759.3,420833.7,0.0,0.052631578947368425,0.4736842105263158,0.5263157894736843,0.0,4.736842105263158
189,635,5612,10,6,6,105.83333333333331,8.819444444444445,6030.483333333333,53185.512731481474,638226.1527777776,60.0,382935.6916666665,31911.30763888888,0.0,3.0,0.0,50.0,3.0,0.0,38293569.16666665,0.0,0.0,0.3,0.0,31.749999999999996,0.0,0.0
190,591,341,38,4,6,98.5,8.208333333333334,87.47399999999998,718.0157499999997,8616.188999999997,10.526315789473683,906.9672631578944,75.58060526315789,0.0,0.0,5.0,125.0,5.0,0.0,0.0,90696.72631578943,0.0,0.0,0.13157894736842105,0.0,0.0,12.960526315789473
191,371,955,109,9,2,185.5,15.458333333333336,151.76857142857145,2346.089166666667,28153.070000000003,8.256880733944952,2324.565412844037,193.7137844036697,0.0,0.0,7.0,77.77777777777777,7.0,0.0,0.0,232456.5412844037,0.0,0.0,0.06422018348623854,0.0,0.0,11.912844036697248
192,9,12,22,22,1,9.0,0.75,1859.4323529411765,1394.5742647058826,16734.891176470588,100.0,16734.891176470588,1394.5742647058826,0.0,16.0,0.0,72.72727272727273,16.0,0.0,1673489.1176470588,0.0,0.0,0.7272727272727273,0.0,6.545454545454546,0.0,0.0
193,4,4,5,5,1,4.0,0.3333333333333333,382.605,127.535,1530.42,100.0,1530.42,127.535,0.0,2.0,0.0,40.0,2.0,0.0,153042.0,0.0,0.0,0.4,0.0,1.6,0.0,0.0
194,1763,1087,98,50,3,587.6666666666666,48.97222222222222,392.1574074074074,19204.81970164609,230457.83641975306,51.02040816326532,117580.52878558828,9798.377398799026,0.0,0.0,27.0,54.0,27.0,0.0,0.0,11758052.878558828,0.0,0.0,0.2755102040816326,0.0,0.0,161.9081632653061
195,10111,4717,3655,8,7,1444.4285714285709,120.36904761904762,119.28,14357.62,172291.44,0.2188782489740082,377.108487004104,31.425707250342,1.0,0.0,1.0,25.0,2.0,18855.4243502052,0.0,18855.4243502052,0.00027359781121751026,0.0,0.00027359781121751026,0.0,0.39519249560289216,0.39519249560289216
196,1951,275,395,51,5,390.2,32.516666666666666,31.31711111111112,1018.3280629629633,12219.936755555558,12.911392405063289,1577.7639861603375,131.48033218002814,0.0,0.0,45.0,88.23529411764706,45.0,0.0,0.0,157776.39861603375,0.0,0.0,0.1139240506329114,0.0,0.0,44.45316455696203
197,11,38,25,17,2,5.5,0.4583333333333333,1194.6499999999996,547.5479166666664,6570.574999999998,68.0,4467.990999999999,372.3325833333332,0.0,11.0,0.0,64.70588235294117,11.0,0.0,446799.0999999999,0.0,0.0,0.44,0.0,2.42,0.0,0.0
198,0,3,4,4,0,0.0,0.0,1546.6,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
199,1685,243,2657,173,2,842.5,70.20833333333333,30.08744186046506,2112.3891472868177,25348.66976744181,6.5111027474595415,1650.4779336723498,137.53982780602914,0.0,0.0,172.0,99.42196531791909,172.0,0.0,0.0,165047.793367235,0.0,0.0,0.064734663153933,0.0,0.0,54.53895370718856
200,12,11,17,16,1,12.0,1.0,852.0328571428571,852.0328571428571,10224.394285714283,94.11764705882356,9622.959327731092,801.9132773109244,0.0,7.0,0.0,43.75,7.0,0.0,962295.9327731092,0.0,0.0,0.411764705882353,0.0,4.941176470588236,0.0,0.0
201,46,32,8,8,2,23.0,1.9166666666666667,1988.072857142857,3810.472976190476,45725.67571428571,100.0,45725.67571428571,3810.472976190476,0.0,7.0,0.0,87.5,7.0,0.0,4572567.571428571,0.0,0.0,0.875,0.0,20.125,0.0,0.0
202,78,26,31,2,2,39.0,3.25,59.44,193.18,2318.16,6.451612903225808,149.55870967741933,12.463225806451616,0.0,0.0,2.0,100.0,2.0,0.0,0.0,14955.870967741934,0.0,0.0,0.06451612903225806,0.0,0.0,2.5161290322580645
203,387,479,15,15,5,77.4,6.45,164.35250000000005,1060.0736250000002,12720.883500000002,100.0,12720.883500000002,1060.0736250000002,3.0,0.0,16.0,126.66666666666669,19.0,200856.0552631579,0.0,1071232.2947368424,0.2,0.0,1.0666666666666669,0.0,15.480000000000002,82.56000000000002
204,5602,1315,295,19,8,700.25,58.35416666666666,52.92529411764706,3088.411433823529,37060.937205882365,6.440677966101696,2386.97561665005,198.91463472083748,1.0,0.0,17.0,94.73684210526315,18.0,13260.975648055835,0.0,225436.5860169492,0.003389830508474576,0.0,0.0576271186440678,0.0,2.373728813559322,40.353389830508476
205,0,7,12,5,1,0.0,0.0,1670.95,0.0,0.0,41.66666666666666,0.0,0.0,0.0,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.0,0.0,0.0
206,1,2,10,10,0,1.0,0.5,110.36666666666667,55.18333333333334,110.36666666666667,100.0,110.36666666666667,55.18333333333334,0.0,1.0,0.0,10.0,1.0,0.0,11036.666666666668,0.0,0.0,0.1,0.0,0.1,0.0,0.0
207,117,61,49,4,1,117.0,9.75,99.2,967.2,11606.4,8.16326530612245,947.461224489796,78.95510204081634,0.0,0.0,1.0,25.0,1.0,0.0,0.0,94746.12244897963,0.0,0.0,0.020408163265306124,0.0,0.0,2.3877551020408165
208,1,32,10,7,1,1.0,0.08333333333333333,,,,70.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,106,83,63,44,2,53.0,4.416666666666667,600.9642857142858,2654.2589285714284,31851.107142857134,69.84126984126982,22245.217687074823,1853.7681405895687,0.0,7.0,0.0,15.909090909090908,7.0,0.0,2224521.7687074817,0.0,0.0,0.1111111111111111,0.0,5.8888888888888875,0.0,0.0
210,60,4051,36,27,7,8.571428571428571,0.7142857142857143,219.1475,156.53392857142856,1878.4071428571426,75.0,1408.805357142857,117.40044642857143,2.0,0.0,3.0,18.51851851851852,5.0,56352.214285714275,0.0,84528.32142857142,0.05555555555555555,0.0,0.08333333333333334,0.0,0.4761904761904762,0.7142857142857143
211,7916,4779,5556,914,5,1583.2,131.93333333333334,315.9862500000001,41689.11925000002,500269.4310000002,16.450683945284382,82297.74296868253,6858.145247390211,0.0,0.0,72.0,7.87746170678337,72.0,0.0,0.0,8229774.296868253,0.0,0.0,0.012958963282937363,0.0,0.0,20.516630669546434
212,360,1562,92,92,3,120.0,10.0,1986.332,19863.32,238359.84,100.0,238359.84,19863.32,0.0,60.0,0.0,65.21739130434783,60.0,0.0,23835984.0,0.0,0.0,0.6521739130434783,0.0,78.26086956521739,0.0,0.0
213,441,1351,174,171,6,73.5,6.125,284.0680000000001,1739.9165000000007,20878.998000000003,98.27586206896551,20519.015275862075,1709.9179396551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,47,87,16,16,3,15.666666666666664,1.3055555555555556,576.5425,752.7082638888893,9032.499166666666,100.0,9032.499166666666,752.7082638888893,0.0,1.0,3.0,25.0,4.0,0.0,225812.47916666663,677437.4375,0.0,0.0625,0.1875,0.9791666666666664,0.0,2.9375
215,25,30,40,21,1,25.0,2.083333333333333,541.355,1127.8229166666667,13533.875,52.5,7105.284375,592.1070312500002,0.0,2.0,0.0,9.523809523809524,2.0,0.0,710528.4375,0.0,0.0,0.05,0.0,1.25,0.0,0.0
216,12,9,84,68,2,6.0,0.5,246.52000000000004,123.26000000000002,1479.1200000000006,80.95238095238095,1197.3828571428571,99.78190476190477,0.0,5.0,0.0,7.352941176470589,5.0,0.0,119738.28571428572,0.0,0.0,0.05952380952380953,0.0,0.35714285714285715,0.0,0.0
217,689,128,145,45,3,229.66666666666663,19.13888888888889,131.58475000000004,2518.385909722223,30220.63091666668,31.03448275862069,9378.816491379312,781.568040948276,0.0,0.0,40.0,88.88888888888891,40.0,0.0,0.0,937881.6491379313,0.0,0.0,0.27586206896551724,0.0,0.0,63.35632183908046
218,5,8,6,3,2,2.5,0.2083333333333333,,,,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,1,43,7,7,2,0.5,0.041666666666666664,503.3766666666667,20.974027777777774,251.68833333333336,100.0,251.68833333333336,20.974027777777774,0.0,6.0,0.0,85.71428571428571,6.0,0.0,25168.833333333336,0.0,0.0,0.8571428571428571,0.0,0.42857142857142855,0.0,0.0
220,104,21,268,21,1,104.0,8.666666666666666,37.27500000000001,323.05000000000007,3876.6000000000013,7.835820895522388,303.763432835821,25.31361940298509,0.0,0.0,24.0,114.28571428571428,24.0,0.0,0.0,30376.3432835821,0.0,0.0,0.08955223880597014,0.0,0.0,9.313432835820896
